name,note,price,seller_name,seller_rating,seller_url,url
Samsung Galaxy A50 64GB - SM-A505F ( Samsung Türkiye Garantili ),2 YIL DELTA GARANTİLİ + AYNI GÜN KARGO,2549,Samsungİstanbul,100,https://www.n11.com/magaza/samsungistanbul,https://urun.n11.com/cep-telefonu/samsung-galaxy-a50-64gb-sm-a505f-samsung-turkiye-garantili-P343190811
XİAOMİ Mİ 8 PRO 128GB ROM 8GB RAM DUAL SİM (İTHALATÇI GARANTİLİ),"ADINIZA FATURALI, KAPALI KUTU VE 2 YIL RİTZY GARANTİLİ",4249,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/xiaomi-mi-8-pro-128gb-rom-8gb-ram-dual-sim-ithalatci-garantili-P336670041
HUAWEI P SMART 2019 64 GB(HUAWEI TÜRKİYE GARANTİLİ),Huawei Türkiye Garantili,1689,Amobile,100,https://www.n11.com/magaza/amobile,https://urun.n11.com/cep-telefonu/huawei-p-smart-2019-64-gbhuawei-turkiye-garantili-P327641721
LG K11 Prime 16 GB - LG Türkiye Garantili,"KAPALI KUTU, ORJiNAL, ADINIZA FATURALI, DiSTRiBüTöR GARANTiLi",1019,gsm-dunyasi,100,https://www.n11.com/magaza/gsm-dunyasi,https://urun.n11.com/cep-telefonu/lg-k11-prime-16-gb-lg-turkiye-garantili-P187957523
Huawei P30 Lite 128 GB - Huawei Türkiye Garantili,"KAPALI KUTU, ORiJiNAL, ADINIZA FATURALI, DiSTRiBüTöR GARANTiLi",3094,gsm-dunyasi,100,https://www.n11.com/magaza/gsm-dunyasi,https://urun.n11.com/cep-telefonu/huawei-p30-lite-128-gb-huawei-turkiye-garantili-P348786609
Samsung Galaxy J3 (j320 Çift Hatlı) SIFIR Kapalı Kutu -Fırsat!!,"KAPALI KUTU, ORiJiNAL, ADINIZA FATURALI, DiSTRiBüTöR GARANTiLi",769,markaclup,92,https://www.n11.com/magaza/markaclup,https://urun.n11.com/cep-telefonu/samsung-galaxy-j3-j320-cift-hatli-sifir-kapali-kutu-firsat-P324110848
Samsung Galaxy A9 2018 128 GB (Samsung Türkiye Garantili),,2999,İdeaLMobiL,100,https://www.n11.com/magaza/idealmobil,https://urun.n11.com/cep-telefonu/samsung-galaxy-a9-2018-128-gb-samsung-turkiye-garantili-P309936190
Samsung Galaxy Note 3 Cep telefonu ADINIZA FATURALI,,798,Hopi,95,https://www.n11.com/magaza/hopi,https://urun.n11.com/cep-telefonu/samsung-galaxy-note-3-cep-telefonu-adiniza-faturali-P127185443
"Vodafone Smart ULTRA 7 16GB 2GB Ram 4,5G 5.5 IPS LCD 13MP Fırsat!",,675,markaclup,92,https://www.n11.com/magaza/markaclup,https://urun.n11.com/cep-telefonu/vodafone-smart-ultra-7-16gb-2gb-ram-45g-55-ips-lcd-13mp-firsat-P329326465
General Mobile GM8 Son Fiyatlar (aynı gün kargo),,909,indirimiyakalayin,94,https://www.n11.com/magaza/indirimiyakalayin,https://urun.n11.com/cep-telefonu/general-mobile-gm8-son-fiyatlar-ayni-gun-kargo-P346248949
APPLE İPHONE 6S PLUS 32 GB APPLE TÜRKİYE GARANTİLİ,,2990,guler,100,https://www.n11.com/magaza/guler,https://urun.n11.com/cep-telefonu/apple-iphone-6s-plus-32-gb-apple-turkiye-garantili-P326737146
Samsung Galaxy S7 Edge 32 GB / 4 GB Sıfır Cep Telefonu,,2199,alfamobile,95,https://www.n11.com/magaza/alfamobile,https://urun.n11.com/cep-telefonu/samsung-galaxy-s7-edge-32-gb-4-gb-sifir-cep-telefonu-P331364448
Honor Cep Telefonu 9 Lite (MAVİ )32gb 3gb ram çift hat HONOR TÜRK,Samsung Türkiye Garanti Ücretsiz Aynı Gün Kargo,1279,MarmaraAvm,100,https://www.n11.com/magaza/marmaraavm,https://urun.n11.com/cep-telefonu/honor-cep-telefonu-9-lite-mavi-32gb-3gb-ram-cift-hat-honor-turk-P311257205
SAMSUNG GALAXY S8 PLUS 64GB CEP TELEFONU (SAMSUNG TR GARANTİLİ),Samsung Türkiye Garanti Ücretsiz Aynı Gün Kargo,3705,Cepekspress,100,https://www.n11.com/magaza/cepekspress,https://urun.n11.com/cep-telefonu/samsung-galaxy-s8-plus-64gb-cep-telefonu-samsung-tr-garantili-P345642378
Samsung Galaxy J3 Pro 2017 SM-J330F (Samsung Türkiye Garantili),Samsung Türkiye Garanti Ücretsiz Aynı Gün Kargo,1149,HMOutlet,100,https://www.n11.com/magaza/hmoutlet,https://urun.n11.com/cep-telefonu/samsung-galaxy-j3-pro-2017-sm-j330f-samsung-turkiye-garantili-P311549475
Samsung Galaxy A7 2018 128 GB 150 TL DEĞERİNDE AKSESUAR HEDİYE,,2279,MardinBilişim,100,https://www.n11.com/magaza/mardinbilisim,https://urun.n11.com/cep-telefonu/samsung-galaxy-a7-2018-128-gb-150-tl-degerinde-aksesuar-hediye-P344278405
UMIDIGI Z2 PRO 6GB/128GB - 500TL İNDİRİMLİ!,,2249,UMIDIGI,100,https://www.n11.com/magaza/umidigi,https://urun.n11.com/cep-telefonu/umidigi-z2-pro-6gb128gb-500tl-indirimli-P320264422
Huawei Y6 2019 32 GB - Huawei Türkiye Garantili,,1275,Numarabir,100,https://www.n11.com/magaza/numarabir,https://urun.n11.com/cep-telefonu/huawei-y6-2019-32-gb-huawei-turkiye-garantili-P298375258
Samsung Galaxy Note 8 64 GB N950F (Samsung Türkiye Garantili),,4599,Numarabir,100,https://www.n11.com/magaza/numarabir,https://urun.n11.com/cep-telefonu/samsung-galaxy-note-8-64-gb-n950f-samsung-turkiye-garantili-P272608607
Vestel Venus V6 Siyah(Vestel Garantili),,1099,MOBILOOM,96,https://www.n11.com/magaza/mobiloom,https://urun.n11.com/cep-telefonu/vestel-venus-v6-siyahvestel-garantili-P329128589
Huawei Y5 2018 16GB (Huawei Türkiye Garantili),,873,reyontek,100,https://www.n11.com/magaza/reyontek,https://urun.n11.com/cep-telefonu/huawei-y5-2018-16gb-huawei-turkiye-garantili-P326391543
GENERAL MOBİLE DİSCOVERY 16 GB BLACK CEP TELEFONU,,665,bystone,100,https://www.n11.com/magaza/bystone,https://urun.n11.com/cep-telefonu/general-mobile-discovery-16-gb-black-cep-telefonu-P317750099
SAMSUNG GALAXY J7 PRİME 16GB CEP TELEFONU,SAMSUNG TÜRKİYE GARANTİLİ ; AYNI GÜN ÜCRETSİZ KARGO,1249,websiniall,100,https://www.n11.com/magaza/websiniall,https://urun.n11.com/cep-telefonu/samsung-galaxy-j7-prime-16gb-cep-telefonu-P208603923
Samsung S9 64 GB Cep Telefonu Titanyum Gri Samsung Tr Garantili,Samsung Türkiye Garantili | Aynı Gün Ücretsiz Kargo | Titanyum Gr,4089,AdaTeknoloji,100,https://www.n11.com/magaza/adateknoloji,https://urun.n11.com/cep-telefonu/samsung-s9-64-gb-cep-telefonu-titanyum-gri-samsung-tr-garantili-P349272719
Casper VIA A3 Plus 64 GB Yapay Zeka 8 Çekirdek 6GB RAM,"Casper Yetkili Satıcısından, Stoktan ve Kargo Bedelsiz Gönderim..",2399,iletisimbilgisayar,100,https://www.n11.com/magaza/iletisimbilgisayar,https://urun.n11.com/cep-telefonu/casper-via-a3-plus-64-gb-yapay-zeka-8-cekirdek-6gb-ram-P275803735
Xiaomi Pocophone F1 128 GB 6 GB RAM (Xiaomi Türkiye Garantili),,3339,Cepport,100,https://www.n11.com/magaza/cepport,https://urun.n11.com/cep-telefonu/xiaomi-pocophone-f1-128-gb-6-gb-ram-xiaomi-turkiye-garantili-P305635261
HUAWEI P20 LITE 64GB CEP TELEFONU (HUAWEI TR GARANTİLİ),,2005,Cepekspress,100,https://www.n11.com/magaza/cepekspress,https://urun.n11.com/cep-telefonu/huawei-p20-lite-64gb-cep-telefonu-huawei-tr-garantili-P248028588
ZTE Blade V7 LİTE ( SİLVER ) ZTE Türkiye Garantili,,659,gsm-dunyasi,100,https://www.n11.com/magaza/gsm-dunyasi,https://urun.n11.com/cep-telefonu/zte-blade-v7-lite-silver-zte-turkiye-garantili-P99063229
APPLE İPHONE 6S 32GB CEP TELEFONU,,2749,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/apple-iphone-6s-32gb-cep-telefonu-P158499962
SAMSUNG A50 64GB (SAMSUNG TÜRKİYE GARANTİLİ),Resmi Distribütör Garantisi Altındadır,2418,ÖNGENELEKTRONİK,100,https://www.n11.com/magaza/ongenelektronik,https://urun.n11.com/cep-telefonu/samsung-a50-64gb-samsung-turkiye-garantili-P344612748
"SAMSUNG G531 GRAND PRIME 4.5G 5.0"" EKRAN 8.MP+5 MP ÖN KAMERA",KIRILMAZ CAM KORUYUCU VE KILIF HEDİYELİ KAPALI KUTUSUNDA SIFIR,700,populeriletisim,97,https://www.n11.com/magaza/populeriletisim,https://urun.n11.com/cep-telefonu/samsung-g531-grand-prime-45g-50-ekran-8mp5-mp-on-kamera-P322391341
SAMSUNG GALAXY S10 PLUS -Samsung Türkiye Garantili,SAMSUNG TÜRKİYE GARANTİLİ ADINIZA FATURALI,6599,Samsungİstanbul,100,https://www.n11.com/magaza/samsungistanbul,https://urun.n11.com/cep-telefonu/samsung-galaxy-s10-plus-samsung-turkiye-garantili-P340101278
GENERAL MOBILE GM8 DUAL 32GB-BLACK-(2 Yıl Resmi Disrtibütör Garan,,969,Ceptelefonu.online,100,https://www.n11.com/magaza/ceptelefonu-online,https://urun.n11.com/cep-telefonu/general-mobile-gm8-dual-32gb-black-2-yil-resmi-disrtibutor-garan-P313595419
APPLE İPHONE 7 32GB CEP TELEFONU,DİSTRİBÜTÖR GARANTİLİ-KAPALI KUTU-ADINIZA FATURALI-ORJİNAL ÜRÜN,3293,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/apple-iphone-7-32gb-cep-telefonu-P158502173
SAMSUNG A30 64GB (SAMSUNG TÜRKİYE GARANTİLİ),DİSTRİBÜTÖR GARANTİLİ-KAPALI KUTU-ADINIZA FATURALI-ORJİNAL ÜRÜN,1938,ÖNGENELEKTRONİK,100,https://www.n11.com/magaza/ongenelektronik,https://urun.n11.com/cep-telefonu/samsung-a30-64gb-samsung-turkiye-garantili-P344614210
Xiaomi Redmi Note 7 64GB Cep Telefonu (Xiaomi Türkiye Garantili),"Genpa Xiaomi Türkiye Garantili, Adınıza Faturalı",2039,MarketPlace,99,https://www.n11.com/magaza/marketplace,https://urun.n11.com/cep-telefonu/xiaomi-redmi-note-7-64gb-cep-telefonu-xiaomi-turkiye-garantili-P267531344
XİAOMİ Mİ8 LİTE 128GB 6ROM ÇİFT HATLI LİTE TEKNİK SERVİS GLOBAL,(İTHALATÇI GARANTİLİ),2329,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/xiaomi-mi8-lite-128gb-6rom-cift-hatli-lite-teknik-servis-global-P315116908
Huawei Mate 20 Lite 64 GB/ 4 GB Duos Blue (İthalatçı Garantili),DELTA SERVİS GARANTİLİ-ADINIZA FATURALI,2139,Mr.Phone,100,https://www.n11.com/magaza/mr-phone,https://urun.n11.com/cep-telefonu/huawei-mate-20-lite-64-gb-4-gb-duos-blue-ithalatci-garantili-P338010766
SAMSUNG GALAXY A7 2018 A750F 64 GB SAMSUNG TÜRKİYE GARANTİLİ,2 YIL SAMSUNG TÜRKİYE GARANTİLİ KAPALI KUTU ADINIZA FATURALI,1929,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/samsung-galaxy-a7-2018-a750f-64-gb-samsung-turkiye-garantili-P298374326
HUAWEİ P SMART 3GBRAM 32GB ÇİFT HATLI LİTETEKNİK SERVİS GARANTİLİ,2 YIL LİTE GARANTİ SERVİSİ,1419,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/huawei-p-smart-3gbram-32gb-cift-hatli-liteteknik-servis-garantili-P315400537
XİAOMİ Mİ A2 4 GB RAM 32 GB ROM ÇİFT HATLI CEP TELEFONU,2 YIL İTHALATÇI FİRMA GARANTİLİ ADINIZA FATURALI,1717,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/xiaomi-mi-a2-4-gb-ram-32-gb-rom-cift-hatli-cep-telefonu-P292746428
SAMSUNG GALAXY G532 GRAND PRİME PLUS SAMSUNG TÜRKİYE GARANTİLİ,2 YIL SAMSUNG TÜRKİYE GARANTİLİ,790,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/samsung-galaxy-g532-grand-prime-plus-samsung-turkiye-garantili-P163744013
Samsung Galaxy S9 64GB (Samsung Türkiye Garantili),2 Yıl Resmi Distribütör Garantisi Altındadır.Adınıza Faturalı.,3899,teknolojiankara,100,https://www.n11.com/magaza/teknolojiankara,https://urun.n11.com/cep-telefonu/samsung-galaxy-s9-64gb-samsung-turkiye-garantili-P241718458
GENERAL MOBILE GM8 DUAL 32GB-GOLD-(General Mobile Garantili),2 Yıl Resmi Distribütör Garantisi Altındadır.Adınıza Faturalı.,969,Ceptelefonu.online,100,https://www.n11.com/magaza/ceptelefonu-online,https://urun.n11.com/cep-telefonu/general-mobile-gm8-dual-32gb-gold-general-mobile-garantili-P340740773
Samsung Galaxy A70 128gb 6gb ram-samsung türkiye,"KAPALI KUTU, ORiJiNAL, ADINIZA FATURALI, DiSTRiBüTöR GARANTiLi",2967,Ceptveaks,100,https://www.n11.com/magaza/ceptveaks,https://urun.n11.com/cep-telefonu/samsung-galaxy-a70-128gb-6gb-ram-samsung-turkiye-P342123511
Apple iPhone 7 32GB (Apple Türkiye Garantili),2 Yıl Resmi Distribütör Garantisi Altındadır.Adınıza Faturalı,3194,teknolojiankara,100,https://www.n11.com/magaza/teknolojiankara,https://urun.n11.com/cep-telefonu/apple-iphone-7-32gb-apple-turkiye-garantili-P248346503
Apple iPhone 8 Plus 64GB (Apple Türkiye Garantili),2 Yıl Resmi Distribütör Garantisi Altındadır.Adınıza Faturalı.,5698,teknolojiankara,100,https://www.n11.com/magaza/teknolojiankara,https://urun.n11.com/cep-telefonu/apple-iphone-8-plus-64gb-apple-turkiye-garantili-P238192972
Apple iPhone XS Max 64 GB GOLD RENK (Apple Türkiye Garantili),APPLE TÜRKİYE GARANTİLİ,11059,yildiriminovasyon,100,https://www.n11.com/magaza/yildiriminovasyon,https://urun.n11.com/cep-telefonu/apple-iphone-xs-max-64-gb-cep-telefonu-distributor-garantili-P347966274
Samsung Galaxy J1 Ace Çift Sim / Sıfır / Fırsat!,2Yıl Garantili Faturalı Kapalı Kutu Aynı Gün Kargo,549,markaclup,92,https://www.n11.com/magaza/markaclup,https://urun.n11.com/cep-telefonu/samsung-galaxy-j1-ace-cift-sim-sifir-firsat-P324125523
Xiaomi Mi 8 128 GB 6GB Ram Cep Telefonu,2 Yıl Resmi İthalatçı Firma Garantili - Adınıza Faturalı - Sıfır,3479,ayagina-gelsin,90,https://www.n11.com/magaza/ayagina-gelsin,https://urun.n11.com/cep-telefonu/xiaomi-mi-8-128-gb-6gb-ram-cep-telefonu-P296206496
Sony Xperia Xa 16GB /13MP Kamera /4.5G/2GB RAM IPS Ekran -Fırsat!,SIFIR 2YIL Sony TR Garantili Faturalı Kapalı Kutu Aynı Gün Kargo,949,markaclup,92,https://www.n11.com/magaza/markaclup,https://urun.n11.com/cep-telefonu/sony-xperia-xa-16gb-13mp-kamera-45g2gb-ram-ips-ekran-firsat-P348675146
Samsung Galaxy S10e 128GB Samsung Türkiye Garantili,Huawei Türkiye Garantili,4328,Numarabir,100,https://www.n11.com/magaza/numarabir,https://urun.n11.com/cep-telefonu/samsung-galaxy-s10e-128gb-samsung-turkiye-garantili-P327005093
Apple iPhone 7 Plus 32 GB Cep Telefonu Distribütör Garantili,Huawei Türkiye Garantili,4224,incehesap,100,https://www.n11.com/magaza/incehesap,https://urun.n11.com/cep-telefonu/apple-iphone-7-plus-32-gb-cep-telefonu-distributor-garantili-P321519984
Xiaomi Mi Max 3 64 GB ( 2 Yıl Delta Servis Garantili ),"KAPALI KUTU, ORiJiNAL, ADINIZA FATURALI, DiSTRiBüTöR GARANTiLi",2489,AKILLITELEFONUM,100,https://www.n11.com/magaza/akillitelefonum,https://urun.n11.com/cep-telefonu/xiaomi-mi-max-3-64-gb-2-yil-delta-servis-garantili-P296720385
Xiaomi Redmi Note 7 128GB 4GB Ram (Kvk Teknik Servis Güvencesiyle,"KAPALI KUTU, ORiJiNAL, ADINIZA FATURALI, DiSTRiBüTöR GARANTiLi",2245,nfbilisim,100,https://www.n11.com/magaza/nfbilisim,https://urun.n11.com/cep-telefonu/xiaomi-redmi-note-7-128gb-4gb-ram-kvk-teknik-servis-guvencesiyle-P343730697
"Casper Via G1 32GB CEP TELEFONU ALTIN 5.7""","KAPALI KUTU, ORiJiNAL, ADINIZA FATURALI, DiSTRiBüTöR GARANTiLi",948,Farksa,100,https://www.n11.com/magaza/farksa-com,https://urun.n11.com/cep-telefonu/casper-via-g1-32gb-cep-telefonu-altin-57-P328671834
Nokia 8110 4G Siyah Cep Telefonu (Nokia Türkiye Garantili),,899,İdeaLMobiL,100,https://www.n11.com/magaza/idealmobil,https://urun.n11.com/cep-telefonu/nokia-8110-4g-siyah-cep-telefonu-nokia-turkiye-garantili-P285599152
Casper Via G1 Plus (Casper Türkiye Garantili),,1299,İdeaLMobiL,100,https://www.n11.com/magaza/idealmobil,https://urun.n11.com/cep-telefonu/casper-via-g1-plus-casper-turkiye-garantili-P246645478
Samsung Galaxy J7 Pro 64GB J730F (Samsung TR Garantili),,1799,İdeaLMobiL,100,https://www.n11.com/magaza/idealmobil,https://urun.n11.com/cep-telefonu/samsung-galaxy-j7-pro-64gb-j730f-samsung-tr-garantili-P285887090
Xiaomi Mi 8 Lite 64 GB 4 GB RAM-AYNI GÜN KARGO,,1955,mandalinagsm,100,https://www.n11.com/magaza/mandalinagsm,https://urun.n11.com/cep-telefonu/xiaomi-mi-8-lite-64-gb-4-gb-ram-ayni-gun-kargo-P304101681
Nokia 3.1 Plus 32 GB (Nokia Türkiye Garantili),,1299,gsm-dunyasi,100,https://www.n11.com/magaza/gsm-dunyasi,https://urun.n11.com/cep-telefonu/nokia-31-plus-32-gb-nokia-turkiye-garantili-P329156515
Oppo AX7 64GB (Oppo Türkiye Garantili),,1594,reyontek,100,https://www.n11.com/magaza/reyontek,https://urun.n11.com/cep-telefonu/oppo-ax7-64gb-oppo-turkiye-garantili-P344917993
Apple iPhone 7 32GB (Apple Türkiye Garantili),,3349,reyontek,100,https://www.n11.com/magaza/reyontek,https://urun.n11.com/cep-telefonu/apple-iphone-7-32gb-apple-turkiye-garantili-P183484916
Samsung Galaxy A9 (2018) SM-A920F Samsung Türkiye Garantili,,2829,teknolojiankara,100,https://www.n11.com/magaza/teknolojiankara,https://urun.n11.com/cep-telefonu/samsung-galaxy-a9-2018-sm-a920f-samsung-turkiye-garantili-P302379222
Samsung Galaxy A7 2016 Duos 13MP 16GB SIFIR KAPALI KUTU - Fırsat!,Samsung Türkiye Garanti Ücretsiz Aynı Gün Kargo,1399,markaclup,92,https://www.n11.com/magaza/markaclup,https://urun.n11.com/cep-telefonu/samsung-galaxy-a7-2016-duos-13mp-16gb-sifir-kapali-kutu-firsat-P308488298
🔻Apple iPhone 8 64GB GOLD MQ6J2TU/A (2 Yıl Apple TR Garantili),,4849,laptopfırsatı,100,https://www.n11.com/magaza/laptopfirsati,https://urun.n11.com/cep-telefonu/apple-iphone-8-64gb-gold-mq6j2tua-2-yil-apple-tr-garantili-P342645484
SAMSUNG GALAXY A6 PLUS 64GB CEP TELEFONU (SAMSUNG TR GARANTİLİ),,1739,Cepekspress,100,https://www.n11.com/magaza/cepekspress,https://urun.n11.com/cep-telefonu/samsung-galaxy-a6-plus-64gb-cep-telefonu-samsung-tr-garantili-P345078773
Honor Play 64 GB 4 GB RAM (Honor Türkiye Garantili) black,,2299,MarmaraAvm,100,https://www.n11.com/magaza/marmaraavm,https://urun.n11.com/cep-telefonu/honor-play-64-gb-4-gb-ram-honor-turkiye-garantili-black-P342756952
Alcatel 5 32 GB (Alcatel Türkiye Garantili),,999,ecotechno,100,https://www.n11.com/magaza/ecotechno,https://urun.n11.com/cep-telefonu/alcatel-5-32-gb-alcatel-turkiye-garantili-P328353013
Samsung Galaxy M20 32 GB/3 GB (Samsung Türkiye Garantili),,1659,TurkuazTeknoloji,100,https://www.n11.com/magaza/turkuazteknoloji,https://urun.n11.com/cep-telefonu/samsung-galaxy-m20-32-gb3-gb-samsung-turkiye-garantili-P340479145
Apple iphone 6S 32GB Cep Telefonu (Apple Türkiye Garantili),,2864,AYYILDIZ-İLETİŞİM,100,https://www.n11.com/magaza/ayyildiz-iletisim,https://urun.n11.com/cep-telefonu/apple-iphone-6s-32gb-cep-telefonu-apple-turkiye-garantili-P142011962
Asus Zenfone Max Plus ZB570TL 32 GB (Asus Türkiye Garantili),,1587,telefonpiyasası,100,https://www.n11.com/magaza/telefonpiyasasi,https://urun.n11.com/cep-telefonu/asus-zenfone-max-plus-zb570tl-32-gb-asus-turkiye-garantili-P336737731
HUAWEİ P30 PRO 128 GB HUAWEİ TÜRKİYE GARANTİLİ,,7998,telefonpiyasası,100,https://www.n11.com/magaza/telefonpiyasasi,https://urun.n11.com/cep-telefonu/huawei-p30-pro-128-gb-huawei-turkiye-garantili-P344105128
Xiaomi Mi 8 Lite 64GB (Xiaomi Türkiye Garantili),,2029,reyontek,100,https://www.n11.com/magaza/reyontek,https://urun.n11.com/cep-telefonu/xiaomi-mi-8-lite-64gb-xiaomi-turkiye-garantili-P338216635
Nokia 3 - Nokia Türkiye Garantili,,794,gsm-dunyasi,100,https://www.n11.com/magaza/gsm-dunyasi,https://urun.n11.com/cep-telefonu/nokia-3-nokia-turkiye-garantili-P231894673
SAMSUNG GALAXY A9 2018 SAMSUNG TÜRKİYE GARANTİLİ,,2839,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/samsung-galaxy-a9-2018-samsung-turkiye-garantili-P310392287
SAMSUNG GALAXY M20 32 GB (SAMSUNG TÜRKİYE GARANTİLİ),,1599,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/samsung-galaxy-m20-32-gb-samsung-turkiye-garantili-P334367505
"Oppo RX17 Pro 128 GB 6,4 inç (Oppo Türkiye Garantili)",OPPO AYNI GÜN KARGO,4599,SMARTTEK,100,https://www.n11.com/magaza/smarttek,https://urun.n11.com/cep-telefonu/oppo-rx17-pro-128-gb-64-inc-oppo-turkiye-garantili-P347843915
Xiaomi Redmi 6 64 GB 4 GB (Xiaomi Türkiye Garantili),AYNI GUN KARGO,1353,ANT_Bilisim,100,https://www.n11.com/magaza/ant-bilisim,https://urun.n11.com/cep-telefonu/xiaomi-redmi-6-64-gb-4-gb-xiaomi-turkiye-garantili-P348379786
APPLE İPHONE X 64 GB APPLE TÜRKİYE GARANTİLİ,,8269,Aksarayİletişim,100,https://www.n11.com/magaza/aksarayiletisim,https://urun.n11.com/cep-telefonu/apple-iphone-x-64-gb-apple-turkiye-garantili-P235909668
Casper Via A3 64 GB (Casper Garantili),,1749,e-Tech-Store,100,https://www.n11.com/magaza/e-tech-store,https://urun.n11.com/cep-telefonu/casper-via-a3-64-gb-casper-garantili-P321817938
Alcatel 2051D Duos Cep Telefonu (Alcatel Türkiye Garantili),,458,TEKNO-CENTER,100,https://www.n11.com/magaza/tekno-center,https://urun.n11.com/cep-telefonu/alcatel-2051d-duos-cep-telefonu-alcatel-turkiye-garantili-P345284946
SAMSUNG GALAXY J7 PRO 64GB j730 CEP TELEFONU (SAMSUNG TR GARANTİL,,1699,Cepekspress,100,https://www.n11.com/magaza/cepekspress,https://urun.n11.com/cep-telefonu/samsung-galaxy-j7-pro-64gb-j730-cep-telefonu-samsung-tr-garantil-P273440588
Samsung Galaxy A30 2019 64 GB - Samsung Türkiye Garantili,,1989,Numarabir,100,https://www.n11.com/magaza/numarabir,https://urun.n11.com/cep-telefonu/samsung-galaxy-a30-2019-64-gb-samsung-turkiye-garantili-P337365384
HUAWEİ Y6 (huawei türkiye garantili),,1199,metpa,100,https://www.n11.com/magaza/metpa,https://urun.n11.com/cep-telefonu/huawei-y6-huawei-turkiye-garantili-P304076333
Turkcell T80 Cep Telefonu 24 Ay KVK Garantili,,829,e-Tech-Store,100,https://www.n11.com/magaza/e-tech-store,https://urun.n11.com/cep-telefonu/turkcell-t80-cep-telefonu-24-ay-kvk-garantili-P306707713
General Mobile GM 8 GO D Telefon ( Telpa Garantili ),,799,YILDIRIMİLETİŞİM,100,https://www.n11.com/magaza/yildirimiletisim,https://urun.n11.com/cep-telefonu/general-mobile-gm-8-go-d-telefon-telpa-garantili-P266090445
VESTEL VENÜS V5 32 GB VESTEL TÜRKİYE GARANTİLİ,,948,telefonpiyasası,100,https://www.n11.com/magaza/telefonpiyasasi,https://urun.n11.com/cep-telefonu/vestel-venus-v5-32-gb-vestel-turkiye-garantili-P325043603
Xiaomi Mi A2 Lite 32 GB (Delta Servis Garantili),,1400,detayelektronik,100,https://www.n11.com/magaza/detayelektronik,https://urun.n11.com/cep-telefonu/xiaomi-mi-a2-lite-32-gb-delta-servis-garantili-P289150568
Samsung Galaxy A20 32GB Cep Telefonu (İthalatçı Firma Garantili),,1459,AlisverisAdresim,100,https://www.n11.com/magaza/alisverisadresim,https://urun.n11.com/cep-telefonu/samsung-galaxy-a20-32gb-cep-telefonu-ithalatci-firma-garantili-P346440782
Reeder F1 Touché Cep Telefonu (Reeder Türkiye Garantili),,355,TEKNO-CENTER,100,https://www.n11.com/magaza/tekno-center,https://urun.n11.com/cep-telefonu/reeder-f1-touche-cep-telefonu-reeder-turkiye-garantili-P343993595
HUAWEI P30 LİTE 128 GB DUAL SIM CEP TELEFONU - DELTA SERVİS,2 YIL DELTA SERVİS GARANTİLİ - ADINIZA FATURALI,2764,eosiletisim,100,https://www.n11.com/magaza/eosiletisim,https://urun.n11.com/cep-telefonu/huawei-p30-lite-128-gb-dual-sim-cep-telefonu-delta-servis-P345900739
LG G4 H815 32 GB 4.5G 16MP 3GB RAM KAPALI KUTUSUNDA,POWERBANK - KIRILMAZ CAM VE KILIF HEDİYELİ 2 YIL GARANTİLİ,950,populeriletisim,97,https://www.n11.com/magaza/populeriletisim,https://urun.n11.com/cep-telefonu/lg-g4-h815-32-gb-45g-16mp-3gb-ram-kapali-kutusunda-P243522304
Huawei P20 Lite 64 GB - Huawei Türkiye Garantili,POWERBANK - KIRILMAZ CAM VE KILIF HEDİYELİ 2 YIL GARANTİLİ,1896,Numarabir,100,https://www.n11.com/magaza/numarabir,https://urun.n11.com/cep-telefonu/huawei-p20-lite-64-gb-huawei-turkiye-garantili-P251776613
TP-Link Neffos C7 Cep Telefonu 2 YIL GENPA GARANTİLİ,,749,teknonike,100,https://www.n11.com/magaza/teknonike,https://urun.n11.com/cep-telefonu/tp-link-neffos-c7-cep-telefonu-2-yil-genpa-garantili-P327320949
Onno M3 AKILLI CEPTELEFONU-8 GB H.KARTI ve BOYAMA KİTABI HEDİYE,"Genpa Xiaomi Türkiye Garantili, Adınıza Faturalı",268,KÜÇÜKSÜSLÜİLETİŞİM,100,https://www.n11.com/magaza/kucuksusluiletisim,https://urun.n11.com/cep-telefonu/onno-m3-akilli-ceptelefonu-8-gb-hkarti-ve-boyama-kitabi-hediye-P311208653
